"","Id","Address","Bedrooms","Bathrooms","Type","Price"
"1638","E4390433","716 Kingston Rd 301, Toronto","2","1","Condo Apt Apartment",2500
"1639","C4394320","1 The Esplanade Ave 1106, Toronto","2","1","Condo Apt Apartment",2500
"1640","C4395031","120 St Patrick St 1409, Toronto","1","1","Condo Apt Apartment",2500
"1641","C4382983","3018 Yonge St 213, Toronto","2","1","Condo Apt Apartment",2500
"1642","C4390942","88 Scott St 3703, Toronto","2","1","Condo Apt Apartment",2500
"1643","C4396937","4K Spadina Ave 1716, Toronto","2","2","Condo Apt Apartment",2500
"1644","C4397574","24 Verwood Ave Main, Toronto","3","1","Detached Bungalow",2500
"1645","W4397806","16 Willie Crt, Toronto","4","2","Detached 2-Storey",2500
"1646","W4390272","1214 Dufferin St, Toronto","2","1","Detached 2-Storey",2500
"1647","C4388563","2 Anndale Dr 2709, Toronto","2","1","Condo Apt Apartment",2500
"1648","C4384794","11 Bogert Ave 2709, Toronto","2","2","Condo Apt Apartment",2500
"1649","W4343399","11 Neilson Dr 510, Toronto","3","2","Condo Apt Apartment",2500
"1650","C4391380","5162 Yonge St 511, Toronto","1","1","Condo Apt Apartment",2500
"1651","C4379860","181 Dundas St E 4811, Toronto","2","1","Condo Apt Apartment",2500
"1652","C4379412","95 Bathurst St 1004, Toronto","1","1","Condo Apt Apartment",2500
"1653","C4360232","328 Queen St 202, Toronto","1","1","Store W/Apt/Offc 3-Storey",2500
"1654","C4351033","181 Dundas St E 710, Toronto","2","1","Condo Apt Apartment",2500
"1655","E4396488","327 Kenilworth Ave E Lower, Toronto","2","1","Detached 2-Storey",2500
"1656","C4376610","181 Dundas St E 4703, Toronto","2","1","Condo Apt Apartment",2500
"1657","C4392710","368 Dundas St E, Toronto","2","2","Co-Ownership Apt 2-Storey",2500
"1658","W4374838","380 Hopewell Ave 225, Toronto","2","2","Condo Townhouse 3-Storey",2500
"1659","C4383494","390 Cherry St 1709, Toronto","2","1","Condo Apt Apartment",2500
"1660","C4384591","611 Ossington Ave, Toronto","2","1","Detached 2-Storey",2500
"1661","E4389641","73 Balfour Ave 2, Toronto","2","1","Triplex 2-Storey",2500
"1662","W4381007","137 Indian Rd 500, Toronto","2","1","Detached 3-Storey",2500
"1664","C4341097","1 Market St 914, Toronto","2","1","Condo Apt Apartment",2500
"1666","W4391705","10 Martha Eaton Way 310, Toronto","3","2","Condo Apt Apartment",2500
"1672","C4371891","5765 Yonge St Ph405, Toronto","3","2","Condo Apt Apartment",2500
"1675","W4365562","56 Annie Craig Dr 2505, Toronto","2","2","Comm Element Condo Apartment",2500
"1682","C4387954","61 Alamosa Dr, Toronto","5","2","Detached Bungalow",2500
"1683","C4394693","1 Avondale Ave Uph06, Toronto","2","2","Condo Apt Loft",2500
"1693","C4394405","155 Yorkville Ave 1416, Toronto","1","1","Comm Element Condo Apartment",2500
"1696","C4393192","1101 Steeles Ave W 912, Toronto","3","2","Condo Apt Apartment",2500
"1705","C4388522","1030 King St W 925, Toronto","1","1","Condo Apt Apartment",2500
"1706","C4396987","33 Bay St S 4410, Toronto","2","1","Condo Apt Apartment",2500
"1707","C4395630","5795 Yonge St 609, Toronto","3","2","Condo Apt Apartment",2500
"1723","C4371910","87 Peter St 2707, Toronto","2","1","Condo Apt Apartment",2500
"1724","W4372115","50 Judy Sgro Ave, Toronto","4","3","Att/Row/Twnhouse 3-Storey",2500
"1725","C4381849","125 Peter St 2204, Toronto","2","1","Condo Apt Apartment",2500
"1726","C4329769","763 Bay St 802, Toronto","2","1","Condo Apt Apartment",2500
"1727","E4371838","134 Scarborough Rd #3, Toronto","3","1","Triplex Apartment",2500
"1729","C4391508","36 Lisgar St 1503W, Toronto","2","2","Condo Apt Apartment",2500
"1759","C4387271","5 St Joseph St 3303, Toronto","1","1","Comm Element Condo Apartment",2500
"1760","C4366870","15 Pebble Byway Bywy 83, Toronto","4","2","Condo Townhouse Stacked Townhse",2500
"1761","C4374648","70 Temperance St 5303, Toronto","2","1","Condo Apt Apartment",2520
"1762","C4340551","50 Portland St 706, Toronto","1","1","Condo Apt Apartment",2524
"1763","C4343247","600 Queens Quay W 510, Toronto","2","1","Condo Apt Apartment",2525
"1764","W4392017","2220 Lakeshore Blvd W 4202, Toronto","2","2","Condo Apt Apartment",2525
"1765","C4391349","8 Eglinton Ave E 1005, Toronto","2","2","Condo Apt Apartment",2525
"1766","C4393857","65 St Mary St 603, Toronto","2","1","Condo Apt Apartment",2550
"1767","C4394343","7 Kenaston Gdns 815, Toronto","2","2","Condo Apt Apartment",2550
"1768","C4349543","8 Eglinton Ave E 2205, Toronto","2","2","Condo Apt Apartment",2550
"1769","C4383817","36 Lisgar St 911, Toronto","2","2","Condo Apt Apartment",2550
"1770","C4392432","8 Eglinton Ave 2212, Toronto","2","2","Condo Apt Apartment",2550
"1771","W4393320","2200 Lake Shore Blvd W 1201, Toronto","2","2","Condo Apt Apartment",2550
"1772","W4372591","90 Park Lawn Rd 1107, Toronto","2","2","Condo Apt Apartment",2550
"1773","C4375188","45 Lisgar St 511, Toronto","3","1","Other Apartment",2550
"1774","C4381335","88 Scott St 3701, Toronto","2","1","Condo Apt Apartment",2550
"1775","C4388091","42 Charles St 607, Toronto","2","1","Condo Apt Apartment",2550
"1776","C4386143","169 Fort York Blvd 501, Toronto","2","2","Condo Apt Apartment",2550
"1777","W4391762","20 Thomas Riley Rd 907, Toronto","2","2","Condo Apt Apartment",2550
"1778","C4383791","39 Queens Quay E 829, Toronto","1","1","Condo Apt Apartment",2550
"1779","C4373644","934 King St W, Toronto","2","1","Upper Level 2-Storey",2550
"1780","W4377705","70 High Park Ave 1010, Toronto","2","2","Condo Apt Apartment",2550
"1781","W4335733","77 Burlingame Rd, Toronto","2","1","Detached Bungalow",2550
"1782","E4380326","243 Coleridge Ave, Toronto","3","2","Detached Backsplit 4",2550
"1783","C4386826","1 Bloor St E 3102, Toronto","1","1","Condo Apt Apartment",2550
"1784","W4380260","173 Quebec Ave 3, Toronto","2","1","Detached 3-Storey",2550
"1785","C4365799","181 Dundas St E 4503, Toronto","2","1","Condo Apt Multi-Level",2550
"1786","C4366082","14 Nipigon Ave, Toronto","2","2","Detached Bungalow",2550
"1787","C4393658","8 Eglinton Ave 2712, Toronto","2","2","Condo Apt Apartment",2550
"1788","C4357185","70 Distillery Lane 3704, Toronto","1","1","Condo Apt Apartment",2550
"1789","C4393969","438 Richmond St W 1105, Toronto","2","1","Condo Apt Apartment",2550
"1790","C4371474","288 Betty Ann Dr Main Fl, Toronto","3","1","Detached Bungalow",2550
"1791","W4388221","215 Sherway Gardens Rd 1702, Toronto","2","2","Condo Apt Apartment",2550
"1792","C4339442","375 King St W 1806, Toronto","2","1","Condo Apt Loft",2550
"1793","C4327290","5500 Yonge St Lph08, Toronto","2","2","Condo Apt Apartment",2550
"1794","C4325874","508 Wellington St W 410, Toronto","1","1","Condo Apt Loft",2550
"1795","C4330759","18 Yorkville Ave 514, Toronto","2","1","Condo Apt Apartment",2550
"1796","C4355179","932 King St W Upper, Toronto","2","1","Upper Level 2-Storey",2550
"1797","C4384551","8 Eglinton Ave E 3504, Toronto","2","2","Condo Apt Apartment",2550
"1798","C4376363","5740 Yonge St 1004, Toronto","3","2","Condo Apt Apartment",2550
"1799","C4391494","33 Charles St E 601, Toronto","2","1","Condo Apt Apartment",2550
"1800","C4339519","88 Sheppard Ave E 808, Toronto","2","2","Condo Apt Apartment",2550
"1801","C4394476","1080 Bay St 1609, Toronto","2","1","Condo Apt Multi-Level",2550
"1802","C4343100","650 Queens Quay 216, Toronto","1","1","Condo Apt Apartment",2550
"1803","C4368730","1 Bloor St E 2102, Toronto","1","1","Condo Apt Apartment",2550
"1804","C4374435","5 St Joseph St 3911, Toronto","1","1","Condo Apt Apartment",2550
"1805","C4370678","50 Charles St E 1501, Toronto","2","1","Condo Apt Apartment",2550
"1806","W4339405","57 Widdicombe Hill Blvd 106, Toronto","2","1","Other Apartment",2550
"1807","C4368905","275 Yorkland Blvd 3110, Toronto","2","2","Condo Apt Apartment",2550
"1808","C4321975","8 Eglinton Ave E 1105, Toronto","2","2","Condo Apt Apartment",2550
"1809","C4373221","170 Sumach St 711, Toronto","2","1","Condo Apt Apartment",2550
"1810","C4393306","140 Simcoe St 602, Toronto","2","1","Condo Apt Apartment",2550
"1811","C4370576","57 St Joseph St 1322, Toronto","2","1","Condo Apt Apartment",2550
"1812","W4336637","74 Waterbury Dr Mn/Top, Toronto","3","3","Semi-Detached 2-Storey",2550
"1813","C4372158","5168 Yonge St 1007, Toronto","2","1","Condo Apt Apartment",2550
"1814","C4394719","155 Dalhousie St 910, Toronto","2","1","Condo Apt Loft",2550
"1815","C4396023","83 Redpath Ave 1106, Toronto","2","1","Condo Apt Apartment",2550
"1816","C4398139","50 Bruyeres Mews 901, Toronto","1","1","Condo Apt Apartment",2550
"1817","C4383849","1 The Esplanade Ave 2701, Toronto","2","1","Condo Apt Apartment",2550
"1818","C4351327","60 Pavane Linkway 914, Toronto","4","2","Condo Apt Apartment",2550
"1819","W4398303","68 Winston Park Blvd 11, Toronto","2","2","Condo Townhouse Apartment",2550
"1820","W4386993","59 Annie Craig Dr 1902, Toronto","2","1","Condo Apt Apartment",2550
"1821","C4328008","33 Charles St E 2307, Toronto","1","1","Condo Apt Apartment",2550
"1822","C4396995","125 Redpath Ave 1710, Toronto","2","2","Condo Apt Apartment",2550
"1823","W4373456","2200 Lake Shore Blvd 3310, Toronto","2","2","Condo Apt Apartment",2560
"1824","C4377170","55 Centre Ave 1407, Toronto","1","1","Condo Apt Apartment",2575
"1825","W4396302","20 Thomas Riley Rd 2402, Toronto","2","2","Condo Apt Apartment",2575
"1826","C4354177","49 Mccaul St 563, Toronto","1","1","Condo Apt Apartment",2575
"1827","W4368258","39 Annie Craig Dr 217, Toronto","1","1","Condo Apt Apartment",2575
"1828","W4380123","30 Turntable Cres, Toronto","2","2","Condo Townhouse 3-Storey",2575
"1829","C4352095","1055 Bay St 914, Toronto","2","1","Condo Apt Apartment",2575
"1830","C4384000","763 Bay St 1702, Toronto","2","1","Condo Apt Apartment",2580
"1831","C4353764","181 Dundas St E 3003, Toronto","2","1","Condo Apt Apartment",2580
"1832","C4378478","75 Queens Wharf Rd 2805, Toronto","2","1","Condo Apt Apartment",2580
"1833","C4365829","30 Roehampton Ave 1902, Toronto","2","2","Condo Apt Apartment",2590
"1834","C4350882","761 Bay St 302, Toronto","2","2","Condo Apt Apartment",2590
"1835","E4384536","16 Valdane Dr, Toronto","4","2","Detached Bungalow-Raised",2590
"1836","C4389885","60 Colborne St 618, Toronto","1","1","Condo Apt Apartment",2595
"1837","C4394490","16 Harbour St 3607, Toronto","2","1","Condo Apt Apartment",2595
"1838","W4394331","53 Widdicombe Hill Blvd 507, Toronto","4","3","Condo Apt Apartment",2595
"1839","C4354749","38 Joe Shuster Way 1325, Toronto","2","1","Condo Apt Apartment",2598
"1840","C4391661","169 Fort York Blvd 707, Toronto","2","1","Condo Apt Apartment",2599
"1841","C4345985","181 Dundas St E 2910, Toronto","2","1","Condo Apt Apartment",2599
"1842","C4398196","5785 Yonge St S 806, Toronto","2","2","Condo Apt Apartment",2600
"1843","W4394808","1420 Dupont St 1502, Toronto","2","1","Condo Apt Apartment",2600
"1844","C4377221","36 Lisgar St Ph11W, Toronto","2","2","Condo Apt Apartment",2600
"1845","C4396359","8 Covington Rd 1403, Toronto","2","2","Condo Apt Apartment",2600
"1846","W4392755","2 Harshaw Ave, Toronto","3","2","Att/Row/Twnhouse 2-Storey",2600
"1847","C4352391","27 Sudbury St 2708, Toronto","2","1","Condo Townhouse Stacked Townhse",2600
"1848","C4398498","50 Charles St E 2401, Toronto","1","1","Condo Apt Apartment",2600
"1849","C4398567","780 Sheppard Ave E Th15, Toronto","2","2","Condo Townhouse Stacked Townhse",2600
"1850","C4397687","8 Eglinton Ave E 2208, Toronto","2","2","Condo Apt Apartment",2600
"1851","C4363540","170 Fort York Blvd 1801, Toronto","1","1","Condo Apt Apartment",2600
"1852","W4376276","61 Heintzman St 617, Toronto","3","2","Condo Apt Apartment",2600
"1853","C4378685","25 Oxley St 416, Toronto","1","1","Condo Apt Loft",2600
"1854","W4381890","35 Viking Lane 2239, Toronto","2","2","Condo Apt Apartment",2600
"1855","E4367445","45 Northbrook Rd Main, Toronto","2","1","Detached Bungalow",2600
"1856","C4369315","29 Canniff St 411, Toronto","2","2","Condo Townhouse Stacked Townhse",2600
"1857","C4391414","375 King St W 1005, Toronto","2","1","Condo Apt Apartment",2600
"1858","C4383286","42 Charles St E 1707, Toronto","2","1","Condo Apt Apartment",2600
"1859","C4391979","21 Nelson St 1013, Toronto","2","1","Condo Apt Apartment",2600
"1860","C4361749","15 Greenview Ave 304, Toronto","2","2","Condo Apt Apartment",2600
"1861","C4392682","1032 Danevport Rd Main, Toronto","2","1","Triplex 3-Storey",2625
"1862","C4380302","159 Dundas St E 1405, Toronto","2","2","Condo Apt Apartment",2625
"1863","C4395779","88 Sheppard Ave E 1408, Toronto","2","2","Condo Apt Apartment",2650
"1864","C4327492","4978 Yonge St 2605, Toronto","2","2","Condo Apt Apartment",2650
"1865","W4391723","1150 Briar Hill Ave 302, Toronto","3","2","Condo Townhouse 3-Storey",2650
"1866","C4347014","1070 Sheppard Ave W Ph 14, Toronto","2","2","Condo Apt 2-Storey",2650
"1867","C4368586","23 Hollywood Ave 2508, Toronto","2","2","Condo Apt Apartment",2650
"1868","W4395408","56 Annie Craig Dr 2408, Toronto","2","2","Condo Apt Apartment",2650
"1869","C4309200","89 Mcgill St 3002, Toronto","2","1","Condo Apt Apartment",2650
"1870","C4384618","5180 Yonge St 1805, Toronto","2","2","Condo Apt Apartment",2650
"1871","W4363130","16 Brookers Lane 2104, Toronto","2","2","Condo Apt Apartment",2650
"1872","C4364612","20 Gladstone Ave 702, Toronto","2","2","Condo Apt Apartment",2650
"1873","C4352182","126 Simcoe St # 2005, Toronto","2","1","Condo Apt Apartment",2650
"1874","C4390930","33 Mill St 812, Toronto","2","2","Condo Apt Apartment",2650
"1875","C4398153","7 Grenville St 901, Toronto","2","2","Condo Apt Apartment",2650
"1876","E4359881","118 Coleman Ave, Toronto","3","1","Detached 2-Storey",2650
"1877","W4378813","112 Alder Cres 301, Toronto","3","1","Multiplex Apartment",2650
"1878","C4335096","5 Everson Dr 1116, Toronto","3","2","Condo Townhouse Stacked Townhse",2650
"1879","C4359745","1 The Esplanade Ave 1103, Toronto","2","1","Condo Apt Apartment",2650
"1880","C4354118","38 Dan Leckie Way 1911, Toronto","2","1","Condo Apt Apartment",2650
"1881","C4320359","584 Parliament St, Toronto","2","1","Detached 2-Storey",2650
"1882","W4324845","1410 Dupont St 2504, Toronto","2","2","Condo Apt Apartment",2650
"1883","C4310936","1 Bloor St E 3511, Toronto","1","1","Condo Apt Apartment",2650
"1884","C4369969","80 Harrison Garden Blvd 1918, Toronto","2","2","Condo Apt Apartment",2650
"1885","E4390048","166 Cambridge Ave A, Toronto","2","1","Detached 2-Storey",2650
"1886","C4391171","30 Nelson St 405, Toronto","2","1","Condo Apt Apartment",2650
"1887","C4387712","782 Cummer Ave Upper, Toronto","3","2","Detached Backsplit 5",2650
"1888","C4347244","181 Dundas St E 2905, Toronto","2","1","Condo Apt Apartment",2650
"1889","C4391497","155 Yorkville Ave 2805, Toronto","1","1","Condo Apt Apartment",2650
"1890","W4379269","35 Viking Lane 2042, Toronto","2","2","Condo Apt Apartment",2650
"1891","C4395023","4K Spadina Ave 1815, Toronto","2","2","Condo Apt Apartment",2650
"1892","C4356673","649 Vaughan Rd, Toronto","4","2","Detached 2-Storey",2650
"1893","C4396245","8 Eglinton Ave E 1611, Toronto","3","2","Condo Apt Apartment",2650
"1894","C4342696","238 Doris Ave 903, Toronto","2","2","Condo Apt Apartment",2650
"1895","W4387987","5101 Dundas St 607, Toronto","2","2","Condo Apt Apartment",2650
"1896","C4371241","35 Hayden St 1511, Toronto","2","1","Condo Apt Apartment",2650
"1897","C4367471","66 Forest Manor Rd 2306, Toronto","2","2","Condo Apt Apartment",2650
"1898","C4376569","10 Tangreen Crt 804, Toronto","3","2","Condo Apt Apartment",2650
"1899","C4330305","39 Queens Quay E 730, Toronto","2","1","Condo Apt Multi-Level",2650
"1900","W4391543","25 Viking Lane 2449, Toronto","3","2","Condo Apt Apartment",2650
"1901","W4382907","511 The West Mall 1911, Toronto","4","2","Condo Apt Apartment",2650
"1902","C4338008","832 Bay St 2004, Toronto","1","1","Condo Apt Apartment",2650
"1903","C4371927","780 Sheppard Ave E 6, Toronto","2","2","Condo Townhouse Stacked Townhse",2650
"1904","C4332685","33 Charles St E 911, Toronto","1","1","Condo Apt Apartment",2650
"1905","C4390312","3 Everson Dr E 623, Toronto","3","2","Condo Townhouse 2-Storey",2650
"1906","C4308646","28 Ted Rogers Way 3011, Toronto","2","1","Condo Apt Apartment",2650
"1907","C4387610","112 George St S1508, Toronto","2","1","Condo Apt Apartment",2650
"1908","W4387984","16 Mcadam Ave, Toronto","2","2","Condo Apt Apartment",2650
"1909","E4364076","90 Munro St 3, Toronto","2","2","Condo Townhouse 2-Storey",2650
"1910","C4370621","17 Dundonald St 1006, Toronto","2","1","Condo Apt Apartment",2650
"1911","C4398080","5 Shady Gfwy, Toronto","3","2","Condo Apt Apartment",2650
"1912","C4391394","181 Dundas St E 5010, Toronto","2","1","Condo Apt Apartment",2650
"1913","C4378622","365 Church St Ph12, Toronto","2","1","Condo Apt Apartment",2650
"1914","C4358334","181 Dundas St E 4303, Toronto","2","1","Condo Apt Apartment",2650
"1915","C4394064","68 Abell St 1505, Toronto","2","2","Condo Apt Apartment",2650
"1916","C4397579","633 Bay St 218, Toronto","1","2","Condo Apt Apartment",2650
"1917","C4340513","47 Ranleigh Ave 2nd Fl., Toronto","3","1","Detached 2-Storey",2650
"1918","C4375822","4978 Yonge St 3206, Toronto","2","2","Condo Apt Apartment",2650
"1919","W4318625","5 Cheviot Pl 15, Toronto","3","1","Att/Row/Twnhouse 2-Storey",2650
"1920","C4374373","42 Charles St E 1909, Toronto","2","1","Condo Apt Apartment",2650
"1921","C4384818","8 Eglinton Ave E 3401, Toronto","2","2","Condo Apt Apartment",2650
"1922","W4370623","2200 Lake Shore Blvd W 1009, Toronto","3","2","Condo Apt Apartment",2650
"1923","C4392998","111 Combe Ave Main, Toronto","3","1","Detached Bungalow",2650
"1924","C4381098","125 Redpath Ave 513, Toronto","2","2","Condo Apt Apartment",2650
"1925","C4397233","15 Greenview Ave 907, Toronto","2","2","Condo Apt Apartment",2650
"1926","C4393698","955 Bay St 609, Toronto","2","1","Condo Apt Apartment",2650
"1927","C4379148","763 Bay St 1103, Toronto","2","2","Condo Apt Apartment",2650
"1928","C4392006","68 Canterbury Pl 611, Toronto","2","2","Condo Apt Apartment",2650
"1929","C4390090","18 Stafford St 915, Toronto","1","2","Condo Apt Other",2675
"1930","C4396997","566 Sherbourne St Main, Toronto","2","2","Att/Row/Twnhouse 2 1/2 Storey",2675
"1931","C4360932","120 Harrison Garden Blvd 912, Toronto","2","2","Condo Apt Apartment",2680
"1932","C4370229","101 Erskine Ave 807, Toronto","2","2","Condo Apt Apartment",2680
"1933","C4369458","21 Burkebrook Pl 236, Toronto","2","2","Condo Apt Apartment",2680
"1934","C4382111","5180 Yonge St 1211, Toronto","2","2","Condo Apt Apartment",2688
"1935","W4397371","42 Belgravia Ave, Toronto","3","2","Detached 2-Storey",2690
"1936","C4329793","10 Tremont Cres (Main), Toronto","3","2","Detached Bungalow",2690
"1937","C4356534","39 Queens Quay E 927, Toronto","2","1","Condo Apt Apartment",2690
"1938","C4378395","435 Richmond St W 609, Toronto","2","2","Condo Apt Apartment",2690
"1939","C4376037","55 Bremner Blvd 2302, Toronto","2","1","Condo Apt Apartment",2695
"1940","E4386894","281 Victoria Park Ave, Toronto","3","2","Detached Bungalow",2695
"1941","C4345417","98 Roselawn Ave Main, Toronto","2","2","Detached 2-Storey",2695
"1942","C4335550","220 Redpath Ave 508, Toronto","3","2","Condo Apt Apartment",2695
"1943","C4347898","1001 Mount Pleasant Rd, Toronto","3","1","Detached 2-Storey",2695
"1944","C4359392","68 Abell St 721, Toronto","2","2","Condo Apt Apartment",2699
"1945","C4348348","60 Pleasant Blvd 2507, Toronto","2","3","Att/Row/Twnhouse Apartment",2699
"1946","C4341526","52 Forest Manor Rd 517, Toronto","2","2","Condo Apt Apartment",2699
"1947","C4373888","30 Canterbury Pl 802, Toronto","2","1","Comm Element Condo Apartment",2699
"1948","W4389850","14 Tinton Cres Upper, Toronto","3","1","Detached Bungalow",2699
"1949","W4398361","15 Viking Lane 1609, Toronto","2","2","Condo Apt Apartment",2700
"1950","C4365350","4K Spadina Ave 802, Toronto","2","2","Condo Apt Apartment",2700
"1951","W4367917","1530 King St W 202, Toronto","3","1","Detached Apartment",2700
"1952","C4387503","260 Doris Ave 705, Toronto","2","2","Condo Apt Apartment",2700
"1953","E4398440","330 Village Green Sq Th41, Toronto","4","3","Condo Townhouse 3-Storey",2700
"1954","C4378216","3 Navy Wharf Crt 1703, Toronto","2","1","Condo Apt Multi-Level",2700
"1955","C4395235","561 Sherbourne St 3808, Toronto","2","1","Other Apartment",2700
"1956","C4380218","543 Queen St W 1, Toronto","2","2","Multiplex 3-Storey",2700
"1957","E4398548","27 Cartier Cres, Toronto","3","1","Detached Backsplit 3",2700
"1958","C4394512","19 Grand Trunk Cres, Toronto","2","1","Condo Apt Apartment",2700
"1959","C4379910","5180 Yonge St 1607, Toronto","2","2","Condo Apt Apartment",2700
"1960","E4354128","37 Trinnell Blvd, Toronto","4","2","Semi-Detached Bungalow",2700
"1961","C4367910","783 Spadina Rd Apt. D, Toronto","2","1","Fourplex Apartment",2725
"1962","C4379440","80 Mill St 702, Toronto","2","2","Condo Apt Apartment",2750
"1963","C4331738","8 Eglinton Ave E 1408, Toronto","2","2","Condo Apt Apartment",2750
"1964","C4359521","38 Cameron St 816, Toronto","2","2","Condo Apt Apartment",2750
"1965","E4388613","228 Bonis Ave 1803, Toronto","3","2","Condo Apt Apartment",2750
"1966","C4386983","30 Harrison Garden Blvd 2907, Toronto","2","2","Condo Apt Apartment",2750
"1967","C4320342","38 The Esplanade Rd E 1108, Toronto","2","1","Condo Apt Apartment",2750
"1968","C4394513","65 East Liberty St 1517, Toronto","2","2","Condo Apt Apartment",2750
"1969","C4378713","121 Mcmahon Dr 2317, Toronto","3","2","Condo Apt Apartment",2750
"1970","C4368743","181 Dundas St E 3611, Toronto","2","1","Condo Apt Apartment",2750
"1971","C4361758","2 Covington Rd 906, Toronto","2","2","Condo Apt Apartment",2750
"1972","C4363245","8 Eglinton Ave E 908, Toronto","2","2","Condo Apt Apartment",2750
"1973","C4391565","62 Austin Terr 2, Toronto","2","1","Detached 2-Storey",2750
"1974","C4327350","38 Cameron St 729, Toronto","2","1","Condo Apt Apartment",2750
"1975","C4361070","23 Roycrest Ave Main Fl, Toronto","5","2","Detached Bungalow",2750
"1976","C4388862","500 Doris Ave 1321, Toronto","2","2","Condo Apt Apartment",2750
"1977","C4390854","100 Upper Madison Ave 2309, Toronto","2","2","Condo Apt Apartment",2750
"1978","C4395666","51 Florence St Th 11, Toronto","2","2","Condo Townhouse 2-Storey",2750
"1979","C4386216","43 Eglinton Ave E 1808, Toronto","2","1","Condo Apt Apartment",2750
"1980","C4367735","230 Queens Quay W 1516, Toronto","2","1","Condo Apt Apartment",2750
"1981","C4309862","15 Iceboat Terr 2501, Toronto","1","1","Comm Element Condo Apartment",2750
"1982","C4376852","40 Claxton Blvd, Toronto","3","1","Detached Apartment",2750
"1983","C4397940","68 Abell St 1038, Toronto","2","2","Condo Apt Apartment",2750
"1984","C4397207","763 Bay St 4809, Toronto","2","1","Condo Apt Multi-Level",2750
"1985","C4349084","10 Bloorview Pl 1516, Toronto","3","2","Condo Apt Apartment",2750
"1986","E4344752","106 Brookside Dr, Toronto","2","1","Detached Bungalow",2750
"1987","W4387783","2200 Lake Shore Blvd 3501, Toronto","2","2","Condo Apt Apartment",2750
"1988","C4384251","51 Florence St Th 5, Toronto","2","2","Condo Townhouse Multi-Level",2750
"1989","C4394484","1640 Bathurst St Main, Toronto","2","1","Detached 2-Storey",2750
"1990","C4384138","125 Redpath Ave 1508, Toronto","2","1","Condo Apt Apartment",2750
"1991","C4372448","33 Singer Crt 3005, Toronto","3","2","Condo Apt Multi-Level",2750
"1992","W4378762","55 Turntable Cres 67, Toronto","3","2","Condo Townhouse Stacked Townhse",2750
"1993","W4381929","12 Laidlaw St 830, Toronto","3","2","Condo Townhouse 3-Storey",2750
"1994","W4372239","1300 Islington Ave 2404, Toronto","3","2","Condo Apt Apartment",2750
"1995","C4381541","19 Grand Trunk Cres 2705, Toronto","2","1","Condo Apt Apartment",2750
"1996","C4393958","11 Ruttan St 229, Toronto","3","2","Condo Townhouse 3-Storey",2750
"1997","C4363397","8 Eglinton Ave E 2908, Toronto","2","2","Condo Apt Apartment",2750
"1998","C4388662","1328 Avenue Rd Main, Toronto","2","1","Duplex 2-Storey",2750
"1999","C4342897","8 Eglinton Ave 1705, Toronto","2","2","Condo Apt Apartment",2750
"2000","C4388162","88 Blue Jays Way 3607, Toronto","2","1","Condo Apt Apartment",2750
"2001","C4394493","1640 Bathurst St 2nd, Toronto","2","1","Duplex 2-Storey",2750
"2002","W4394392","33 Shore Breeze Dr 1711, Toronto","2","2","Condo Apt Apartment",2750
"2003","C4353365","8 Eglinton Ave E 2402, Toronto","2","1","Condo Apt Multi-Level",2750
"2004","C4380907","120 Homewood Ave 1101, Toronto","2","2","Condo Apt Apartment",2775
"2005","C4395308","65 St Mary St 2503, Toronto","2","1","Condo Apt Apartment",2780
"2006","C4384628","12 Bonnycastle St 308, Toronto","2","2","Comm Element Condo Apartment",2780
"2007","C4361570","8 The Esplanade Ave 1612, Toronto","2","2","Condo Apt Apartment",2780
"2008","C4394583","8 Eglinton Ave E 2308, Toronto","2","2","Condo Apt Apartment",2780
"2009","C4377792","39 Queens Quay E 737, Toronto","2","2","Condo Apt Apartment",2780
"2010","C4327979","38 Joe Shuster Way 1907, Toronto","2","2","Condo Apt Apartment",2788
"2011","C4396955","438 King St W 513, Toronto","2","2","Condo Apt Apartment",2795
"2012","C4375120","1390 Avenue Rd Main, Toronto","2","1","Duplex 3-Storey",2795
"2013","C4397614","50 Lynn Williams St 2109, Toronto","2","2","Condo Apt Apartment",2795
"2014","C4369957","61 Yorkville Ave 1006, Toronto","2","1","Condo Apt Apartment",2799
"2015","C4394034","19 Grand Trunk Cres 315, Toronto","2","2","Condo Apt Apartment",2799
"2016","W4387826","380 Hopewell Ave 222, Toronto","2","2","Condo Townhouse 3-Storey",2799
"2017","E4397859","290 Rhodes Ave, Toronto","3","3","Detached 1 1/2 Storey",2800
"2018","C4325958","3 Everson Dr 148, Toronto","3","2","Condo Townhouse Stacked Townhse",2800
"2019","E4379001","10 Wilkes Cres, Toronto","3","3","Att/Row/Twnhouse 3-Storey",2800
"2020","C4392433","1 Pemberton Ave 2507, Toronto","3","2","Condo Apt Apartment",2800
"2021","C4391238","99 The Donway W 619, Toronto","2","2","Condo Apt Apartment",2800
"2022","C4385492","181 Dundas St E 3905, Toronto","2","1","Condo Apt Apartment",2800
"2023","C4395021","100 Cottonwood Dr, Toronto","4","3","Detached 2-Storey",2800
"2024","C4377694","42 Dundonald St Top, Toronto","1","1","Detached 2 1/2 Storey",2800
"2025","C4378810","28 Linden St 1508, Toronto","2","2","Condo Apt Apartment",2800
"2026","C4397976","5 Sheppard Ave 3016, Toronto","1","1","Condo Apt Apartment",2800
"2027","C4356583","18 Spring Garden Ave 1208, Toronto","2","2","Condo Apt Apartment",2800
