Id,Address,Bedrooms,Bathrooms,Type,Price
C4379907,"7 Lorraine Dr 1612, Toronto",3,2,Condo Apt Apartment,3100
C4379448,"44 Tremont Cres, Toronto",5,2,Detached Bungalow,3100
C4357111,"70 Temperance St 5417, Toronto",3,2,Condo Apt Apartment,3100
C4360372,"12 Bonnycastle St 424, Toronto",3,2,Condo Apt Apartment,3100
C4384585,"41 Northey Dr, Toronto",4,2,Semi-Detached Bungalow-Raised,3100
C4394967,"188 Eglinton Ave Ph05, Toronto",2,1,Condo Apt Apartment,3100
C4392952,"67 Greensides Ave, Toronto",2,2,Triplex Apartment,3100
C4375425,"88 Blue Jays Way 1803, Toronto",2,1,Condo Apt Apartment,3200
C4316583,"120 Bayview Ave N1007, Toronto",2,2,Condo Apt Apartment,3200
C4368246,"70 Roehampton Ave 1321, Toronto",2,2,Condo Apt Apartment,3200
C4385943,"111 St Clair Ave W 319, Toronto",2,2,Condo Apt Apartment,3200
W4360742,"654 Gladstone Ave 2nd/3rd, Toronto",3,1,Duplex 2 1/2 Storey,3200
C4372122,"70 Distillery Lane 2102, Toronto",2,2,Condo Apt Apartment,3200
C4398006,"3000 Bathurst St 410, Toronto",2,2,Condo Apt Apartment,3200
C4393600,"295 Adelaide St W 3602, Toronto",2,2,Condo Apt Apartment,3200
C4394781,"802 St Clair Ave W, Toronto",1,1,Other Other,3200
C4316395,"25 Capreol Crt 2712, Toronto",2,2,Condo Apt Apartment,3200
C4386706,"295 Adelaide St W 4009, Toronto",2,2,Condo Apt Apartment,3200
W4382397,"1 Lomond Dr 203, Toronto",2,2,Condo Townhouse Apartment,3200
C4357989,"22 Leader Lane 428, Toronto",1,1,Condo Apt Apartment,3200
C4367291,"800 Spadina Rd 602, Toronto",3,2,Condo Apt Apartment,3200
C4330564,"188 Eglinton Ave E 213, Toronto",2,2,Condo Apt Apartment,3200
C4395694,"825 Church St 311, Toronto",2,2,Condo Apt Apartment,3200
C4385161,"525 Adelaide St 715, Toronto",2,2,Condo Apt Apartment,3200
C4396640,"5162 Yonge St 2715, Toronto",3,3,Comm Element Condo Apartment,3200
C4344586,"21 Grand Magazine St 514, Toronto",3,2,Condo Apt Apartment,3200
C4381673,"55 Bremner Blvd 4107, Toronto",2,2,Condo Apt Apartment,3200
C4375566,"198 York Mills Rd, Toronto",4,2,Detached 2-Storey,3200
C4358137,"1738 Bayview Ave, Toronto",3,1,Semi-Detached 2-Storey,3200
C4372446,"3 Navy Wharf Crt 2007, Toronto",3,2,Comm Element Condo Apartment,3200
C4361325,"70 Knighton Dr, Toronto",4,2,Semi-Detached Bungalow-Raised,3200
C4379351,"373 Front St W 3106, Toronto",3,2,Condo Apt Apartment,3200
C4377178,"111 Elizabeth St 1006, Toronto",3,2,Condo Apt Apartment,3200
C4389721,"1030 King St W Ph19, Toronto",3,2,Condo Apt Apartment,3200
C4398296,"19 Grand Trunk Cres 1506, Toronto",2,2,Condo Apt Apartment,3200
C4397623,"373 Front St W 2707, Toronto",3,2,Condo Apt Apartment,3200
C4397907,"410 Queens Quay W 717, Toronto",2,1,Condo Apt Apartment,3200
C4349525,"230 Queens Quay W 2521, Toronto",2,1,Condo Apt Apartment,3200
C4394122,"55 Charles St W 401, Toronto",2,2,Other Apartment,3200
C4393892,"761 Bay St 509, Toronto",3,2,Condo Apt Apartment,3200
C4396394,"8 Park Rd 2906, Toronto",3,2,Condo Apt Apartment,3200
C4392492,"100 Upper Madison Ave 603, Toronto",2,2,Condo Apt Apartment,3200
C4393092,"32 Davenport Rd 2007, Toronto",3,2,Condo Apt Apartment,3200
W4391348,"59 Annie Craig Dr 3504, Toronto",2,3,Comm Element Condo Apartment,3200
C4293867,"123 Eglinton Ave E 803, Toronto",2,2,Condo Apt Apartment,3200
C4349431,"155 Yorkville Ave 511, Toronto",1,1,Condo Apt Bachelor/Studio,3200
E4382436,"48 Candlebrook Cres, Toronto",7,5,Detached 2-Storey,3200
C4376486,"20 Bruyeres Mews 2908, Toronto",2,2,Condo Apt Apartment,3200
C4386246,"400 Adelaide St E 206, Toronto",2,2,Condo Apt Apartment,3200
C4376360,"1050 Queen St W 1, Toronto",3,2,Att/Row/Twnhouse 2-Storey,3200
C4398298,"28 Ted Rogers Way N, Toronto",2,1,Condo Apt Apartment,3200
C4383490,"212 Eglinton Ave E 904, Toronto",3,2,Condo Apt Apartment,3200
E4379199,"88 Colgate Ave 319, Toronto",2,2,Condo Apt Loft,3250
C4336580,"530 St Clair Ave W 1507, Toronto",3,2,Condo Apt Apartment,3250
C4395633,"1 Bloor St E 1910, Toronto",2,2,Condo Apt Apartment,3250
C4378341,"825 Church St 1006, Toronto",3,2,Condo Apt Apartment,3250
C4396663,"909 Bay St 2301, Toronto",2,2,Condo Apt Apartment,3250
W4320031,"2387 Dundas St W G2, Toronto",2,1,Upper Level Apartment,3250
C4396458,"33 Lombard St 2705, Toronto",2,2,Condo Apt Apartment,3250
C4370470,"1790 Avenue Rd C, Toronto",3,2,Store W/Apt/Offc 2-Storey,3250
C4380993,"199 Richmond St W 2409, Toronto",2,2,Condo Apt Apartment,3250
C4394520,"88 Harbour St 3504, Toronto",2,2,Condo Apt Apartment,3250
C4393311,"33 Mill St 1808, Toronto",2,2,Condo Apt Apartment,3250
W4320016,"2387 Dundas St W E2, Toronto",2,1,Upper Level Apartment,3250
C4353334,"21 Highbourne Rd Upper, Toronto",3,1,Duplex 2-Storey,3250
C4350921,"51 Florence St #7, Toronto",2,2,Condo Townhouse Stacked Townhse,3280
C4365875,"88 Harbour St 3110, Toronto",3,2,Condo Apt Apartment,3280
C4339167,"1 Mark St, Toronto",5,2,Att/Row/Twnhouse Other,3280
C4380198,"199 Richmond St W 1009, Toronto",2,2,Condo Apt Apartment,3280
C4371054,"100 Harbour St 5806, Toronto",2,2,Condo Apt Apartment,3290
C4368734,"14 York St 6305, Toronto",3,2,Condo Apt Apartment,3290
C4348543,"120 Bayview Ave N104, Toronto",2,2,Condo Apt Apartment,3295
C4347712,"35 Balmuto St 2801, Toronto",2,2,Condo Apt Apartment,3295
C4388809,"361 Front St W 1505, Toronto",3,2,Condo Apt Apartment,3295
C4347365,"5 St Joseph St 2910, Toronto",3,2,Condo Apt Apartment,3300
C4353436,"88 Harbour St 3210, Toronto",2,2,Condo Apt Apartment,3300
C4396660,"70 Distillery Lane 2206, Toronto",2,2,Condo Apt Apartment,3300
C4376065,"5 Kenneth Ave 608, Toronto",3,2,Condo Apt Apartment,3300
C4371666,"5162 Yonge St 1815, Toronto",3,3,Condo Apt Apartment,3300
W4378026,"105 The Queensway Ave 2302, Toronto",2,2,Condo Apt Apartment,3300
C4398232,"26 Elm Ave 5, Toronto",2,2,Detached 3-Storey,3300
C4396431,"30 Nelson St 3502, Toronto",2,2,Condo Apt Apartment,3300
C4364062,"47 Foursome Cres N, Toronto",4,2,Detached Bungalow,3300
C4386237,"45 Charles St E 4612, Toronto",2,2,Comm Element Condo Multi-Level,3300
C4321146,"17 Dundonald St 1302, Toronto",2,2,Condo Apt Multi-Level,3300
C4383666,"397 Front St W 2803, Toronto",3,2,Condo Apt Apartment,3300
C4387738,"32 Davenport Rd 2105, Toronto",2,2,Condo Apt Apartment,3300
C4373663,"2 Rean Dr Gv209, Toronto",3,2,Condo Townhouse 2-Storey,3300
W4339418,"57 Widdicombe Hill Blvd 1403, Toronto",3,3,Other Apartment,3300
C4380061,"2191 Yonge St 3411, Toronto",2,3,Condo Apt Apartment,3300
C4391404,"825 Church St 301, Toronto",2,2,Condo Apt Apartment,3300
C4379466,"10 York St 4703, Toronto",2,2,Condo Apt Apartment,3300
C4378128,"88 Blue Jays Way W 3107, Toronto",2,1,Condo Apt Apartment,3300
C4381619,"33 Bay St 3903, Toronto",3,2,Condo Apt Apartment,3300
C4395206,"60 Berwick Ave 610, Toronto",3,2,Condo Apt Apartment,3300
C4390983,"12 Bonnycastle St 224, Toronto",3,2,Condo Apt Apartment,3300
C4330110,"10 Capreol Crt 507, Toronto",3,2,Condo Apt Apartment,3300
C4329056,"228 Queens Quay W 302, Toronto",2,2,Condo Apt Apartment,3300
C4360824,"8 Dovercourt Rd 1102, Toronto",2,2,Condo Apt Apartment,3300
C4362586,"5162 Yonge St 3715, Toronto",3,3,Condo Apt Apartment,3300
C4360179,"75 St Nicholas St 1302, Toronto",2,2,Condo Apt Apartment,3300
C4374893,"32 Dunlace Dr, Toronto",4,4,Detached Sidesplit 3,3300
C4396336,"6 Parkwood Ave 503, Toronto",2,2,Condo Apt Apartment,3300
C4365822,"32 Davenport Rd 1903, Toronto",2,2,Condo Apt Apartment,3300
C4396240,"100 Harrison Garden Blvd 1419, Toronto",3,2,Condo Apt Apartment,3300
C4396604,"17 Heather St Upper, Toronto",2,1,Detached Apartment,3350
C4394102,"28 Wellesley St E Lph3602, Toronto",2,2,Condo Apt Apartment,3350
C4376254,"24 Chelford Rd, Toronto",3,2,Detached Sidesplit 3,3350
W4378978,"33 Shore Breeze Dr 3409, Toronto",2,2,Condo Apt Apartment,3350
C4369319,"1691A Bathurst St Main, Toronto",2,2,Duplex 2-Storey,3350
C4362738,"18 Harrison Garden Blvd 804, Toronto",2,2,Condo Apt Apartment,3350
E4395886,"1 Morton Rd Furnshd, Toronto",2,2,Semi-Detached 2-Storey,3350
W4390569,"109 Stephen Dr 2, Toronto",3,2,Detached 2-Storey,3350
C4377532,"770 Bay St 2106, Toronto",3,2,Condo Apt Apartment,3350
C4380574,"559 Shuter St, Toronto",3,3,Att/Row/Twnhouse 3-Storey,3350
C4380319,"101 Charles St E 3801, Toronto",2,2,Condo Apt Apartment,3350
C4395708,"825 Church St 511, Toronto",2,2,Condo Apt Apartment,3350
C4361675,"388 Yonge St 6214, Toronto",2,2,Condo Apt Apartment,3375
C4373147,"65 Bremner Blvd 2905, Toronto",3,2,Condo Apt Apartment,3395
W4370919,"16 Brookers Lane 3506, Toronto",3,2,Condo Apt Apartment,3395
C4395965,"101 Charles St E 3901, Toronto",2,2,Condo Apt Apartment,3400
C4397101,"88 Broadway Ave 1303, Toronto",2,2,Condo Apt Apartment,3400
C4393699,"8 Mercer St 1505, Toronto",2,2,Condo Apt Apartment,3400
E4382696,"125 Edgewood Ave, Toronto",3,1,Detached 2-Storey,3400
C4386957,"40R Shaftesbury Ave, Toronto",2,2,Detached 2-Storey,3400
C4381566,"7 Bishop Ave 2311, Toronto",3,2,Condo Apt Apartment,3400
C4385219,"87 Peter St Ph210, Toronto",2,2,Condo Apt Apartment,3400
C4392275,"33 Sheppard Ave E 1610, Toronto",2,2,Condo Apt Apartment,3400
C4376900,"801 King St W 222, Toronto",3,2,Condo Apt Apartment,3400
C4347122,"159 York Mills Rd, Toronto",4,2,Detached Bungalow-Raised,3400
C4372517,"32 Davenport Rd 1508, Toronto",2,2,Condo Apt Apartment,3400
C4355964,"80 Harrison Garden Blvd 2419, Toronto",2,2,Condo Apt Apartment,3400
C4375386,"88 Grandview Way 1005, Toronto",4,2,Condo Apt Apartment,3400
C4394377,"8 Mercer St 1811, Toronto",3,2,Comm Element Condo Apartment,3400
W4363513,"2812 Bloor St W 5, Toronto",3,1,Condo Apt Apartment,3450
W4378274,"59 Annie Craig Dr 3304, Toronto",2,3,Condo Apt Apartment,3450
C4358462,"90 Stadium Rd 506, Toronto",2,2,Comm Element Condo Apartment,3450
C4333041,"18 Yorkville Ave 1309, Toronto",2,2,Condo Apt Apartment,3450
C4334111,"6 Doverwood Crt, Toronto",4,2,Detached Bungalow-Raised,3450
C4330891,"25 Broadway Ave 1902, Toronto",2,2,Condo Apt Apartment,3450
W4384516,"11 Moline Dr, Toronto",5,4,Detached 2-Storey,3450
E4397581,"3 Sutherland Ave Main, Toronto",3,2,Detached 2-Storey,3450
W4394038,"2812 Bloor St W 4, Toronto",3,1,Condo Apt Apartment,3450
C4366531,"32 Davenport Rd 2405, Toronto",2,2,Condo Apt Apartment,3450
C4388301,"565 Markham St Main, Toronto",2,1,Duplex 2 1/2 Storey,3450
C4376652,"78 Harrison Garden Blvd 1507, Toronto",3,2,Condo Apt Apartment,3450
C4383505,"1 Scott St 1402, Toronto",3,2,Condo Apt Apartment,3450
C4371875,"980 Yonge St 513, Toronto",2,2,Condo Apt Apartment,3450
C4293343,"25 Montgomery Ave 2604, Toronto",2,2,Other Apartment,3455
C4340764,"622 Davenport Rd, Toronto",3,2,Semi-Detached 2-Storey,3480
C4394948,"133 Lambertlodge Ave, Toronto",4,3,Att/Row/Twnhouse 3-Storey,3480
W4396369,"3 Erinview Terr, Toronto",4,4,Detached 2-Storey,3490
C4337285,"200 Bloor St W 1305, Toronto",2,2,Condo Apt Apartment,3495
C4379729,"111 Elizabeth St 1211, Toronto",2,2,Condo Apt Apartment,3498
E4391720,"34 Eastgate Cres, Toronto",4,3,Detached 2-Storey,3499
C4367947,"55 Ann O'reilly Rd 2902, Toronto",3,2,Condo Apt Apartment,3499
C4386053,"50 Ann O'reilly Rd 323, Toronto",3,2,Condo Apt Apartment,3499
C4386159,"170 Bayview Unit 709 Ave, Toronto",3,2,Condo Apt Apartment,3500
C4378535,"10 Yonge St 2605, Toronto",2,2,Condo Apt 2-Storey,3500
C4365774,"32 Davenport Rd 1307, Toronto",3,2,Condo Apt Apartment,3500
C4329247,"100 Harrison Garden Blvd 414, Toronto",2,1,Comm Element Condo Apartment,3500
C4354764,"386 Yonge St 1002, Toronto",3,2,Condo Apt Apartment,3500
C4355401,"330 Davenport Rd 101, Toronto",2,3,Condo Apt Apartment,3500
C4380692,"21 Balmuto St 2702, Toronto",2,2,Condo Apt Apartment,3500
C4390051,"60 St Clair Ave W 403, Toronto",2,2,Condo Apt Apartment,3500
C4393978,"50 Western Battery St 924, Toronto",2,2,Condo Townhouse Stacked Townhse,3500
C4335196,"637 Lake Shore Blvd W 127, Toronto",2,1,Condo Apt Loft,3500
C4386159,"170 Bayview Unit 709 Ave, Toronto",3,2,Condo Apt Apartment,3500
C4341932,"151 Dan Leckie Way 507, Toronto",2,2,Condo Apt Apartment,3500
C4386073,"375 King St W 906, Toronto",2,1,Condo Apt Apartment,3500
C4396888,"9 Deer Park Cres 1004, Toronto",2,2,Condo Apt Apartment,3500
C4389573,"380 Macpherson Ave, Toronto",2,1,Condo Apt Multi-Level,3500
W4338127,"1 Palace Pier Crt 2810, Toronto",2,2,Condo Apt Apartment,3500
C4376726,"17 Teddington Park Ave W 4, Toronto",2,3,Fourplex 2-Storey,3500
W4375773,"2261 Lake Shore Blvd W 314, Toronto",3,2,Condo Apt Apartment,3500
W4386863,"38 Bell Manor Dr, Toronto",4,4,Att/Row/Twnhouse 3-Storey,3500
C4391666,"6 Rusholme Park Cres Upper, Toronto",4,1,Semi-Detached 2 1/2 Storey,3500
C4360896,"110 Bloor St W 1002, Toronto",2,1,Condo Apt Apartment,3500
W4371468,"117 Lloyd Manor Rd, Toronto",5,2,Detached Bungalow,3500
W4376667,"38 Howard Park Ave 718, Toronto",4,2,Condo Apt 2-Storey,3500
C4393439,"100 Patricia Ave, Toronto",4,2,Detached 2-Storey,3500
C4323464,"67 Munro Blvd, Toronto",4,2,Detached Bungalow,3500
C4332095,"650 King St W 205, Toronto",1,1,Condo Apt Apartment,3500
C4366552,"44 Prestwick Cres, Toronto",5,3,Detached 2-Storey,3500
C4375437,"2191 Yonge St 3811, Toronto",2,3,Condo Apt Apartment,3500
C4377452,"30 Glen Elm Ave 109, Toronto",2,2,Condo Apt 2-Storey,3500
C4381812,"9 Deer Park Cres 204, Toronto",2,2,Condo Apt Apartment,3500
C4394393,"33 Charles St E 4006, Toronto",2,1,Condo Apt Apartment,3500
C4365774,"32 Davenport Rd 1307, Toronto",3,2,Condo Apt Apartment,3500
C4364944,"8 York St 1101, Toronto",2,2,Condo Apt Apartment,3500
C4369307,"1691A Bathurst St Upper, Toronto",2,2,Duplex 2-Storey,3500
C4375149,"15 Fort York Blvd 3212, Toronto",3,2,Condo Apt Apartment,3500
C4390231,"268 Betty Ann Dr, Toronto",5,2,Detached Bungalow,3500
E4397168,"102 Logan Ave, Toronto",3,2,Semi-Detached 2-Storey,3500
C4366489,"208 Queens Quay 2110, Toronto",2,2,Condo Apt Apartment,3500
C4320537,"155 Yorkville Ave 1012, Toronto",1,1,Condo Apt Bachelor/Studio,3500
C4390051,"60 St Clair Ave W 403, Toronto",2,2,Condo Apt Apartment,3500
C4328020,"250 Wellington St W 1435, Toronto",2,1,Condo Apt Apartment,3500
C4356607,"38 Grenville St 4206, Toronto",3,2,Condo Apt Apartment,3500
C4380692,"21 Balmuto St 2702, Toronto",2,2,Condo Apt Apartment,3500
C4374120,"1 Bloor St 1404, Toronto",2,2,Condo Apt Apartment,3500
C4391892,"750 Bay St Ph05, Toronto",2,2,Condo Apt Apartment,3500
C4375535,"10 Prue Ave 303, Toronto",2,2,Condo Apt Apartment,3500
C4328527,"101 Peter St 516, Toronto",1,1,Condo Apt Apartment,3500
C4329247,"100 Harrison Garden Blvd 414, Toronto",2,1,Comm Element Condo Apartment,3500
W4381420,"19 Edward Horton Cres, Toronto",4,3,Att/Row/Twnhouse 3-Storey,3500
W4394945,"4242 Dundas St W, Toronto",1,1,Store W/Apt/Offc Other,3500
C4348582,"155 Yorkville Ave 2615, Toronto",1,1,Condo Apt Apartment,3500
C4383976,"194 Merton St 208, Toronto",3,2,Condo Apt Loft,3500
W4386719,"5 Marine Parade Dr 1007, Toronto",2,2,Condo Apt Apartment,3500
C4354659,"3018 Yonge St 305, Toronto",2,2,Condo Apt Apartment,3500
C4328660,"218 Queens Quay W 2302, Toronto",2,2,Condo Apt Apartment,3500
C4366394,"101 Charles St E 2604, Toronto",2,2,Condo Apt Apartment,3500
W4390505,"9 Burnhamthorpe Cres 410, Toronto",3,2,Condo Apt Apartment,3500
E4366027,"48 Carlaw Ave, Toronto",1,1,Semi-Detached 2-Storey,3500
W4343670,"2 Keele St 201, Toronto",2,2,Condo Apt Apartment,3500
C4377026,"8 Espana Lane, Toronto",3,3,Condo Townhouse 3-Storey,3500
W4388158,"49 Dryden Way, Toronto",3,3,Att/Row/Twnhouse 2-Storey,3500
C4355401,"330 Davenport Rd 101, Toronto",2,3,Condo Apt Apartment,3500
C4392640,"215 Queen St W 1405, Toronto",3,2,Condo Apt Apartment,3500
C4388681,"628 Fleet St 1314, Toronto",3,2,Condo Apt Apartment,3500
C4378535,"10 Yonge St 2605, Toronto",2,2,Condo Apt 2-Storey,3500
W4379699,"88 Park Lawn Rd 2308, Toronto",3,2,Condo Apt Apartment,3500
C4365055,"6 Parkwood Ave 811, Toronto",2,2,Condo Apt Apartment,3500
W4366303,"101 Danesbury Ave, Toronto",4,2,Detached Other,3500
C4389695,"559 Dufferin St 2nd Fl, Toronto",5,2,Semi-Detached 3-Storey,3500
C4387681,"300 Bloor St E 1805, Toronto",3,2,Condo Apt Apartment,3500
C4380781,"7 Carlton St 1415, Toronto",3,2,Condo Apt Apartment,3500
W4356649,"30 Cormier Hts, Toronto",4,3,Att/Row/Twnhouse 3-Storey,3500
C4374296,"50 Charles St E 4904, Toronto",2,2,Condo Apt Apartment,3500
C4377394,"208 Queens Quay W 402, Toronto",3,2,Condo Apt Apartment,3500
C4341900,"55 East Liberty St 507, Toronto",2,2,Condo Apt Apartment,3500
W4392699,"70 Ruby Lang Lane, Toronto",4,3,Att/Row/Twnhouse 3-Storey,3500
C4322197,"67 Charleswood Dr, Toronto",4,3,Detached Backsplit 3,3500
C4372789,"5 Mallingham Crt, Toronto",3,3,Att/Row/Twnhouse 2-Storey,3550
C4293346,"25 Montgomery Ave 902, Toronto",3,2,Other Apartment,3585
C4346784,"4003 Bayview Ave 304, Toronto",3,2,Other Apartment,3587
C4383754,"280 Simcoe St 906A, Toronto",2,2,Condo Apt Apartment,3590
C4398323,"33 Lombard St 3206, Toronto",2,2,Condo Apt Apartment,3590
C4354867,"3018 Yonge St 405, Toronto",2,2,Condo Apt Apartment,3590
C4375470,"825 Church St 2905, Toronto",3,2,Condo Apt Apartment,3595
C4376352,"18 Harbour St 3210, Toronto",3,2,Condo Apt Apartment,3600
C4393618,"921 Adelaide St W B, Toronto",2,3,Condo Townhouse 2-Storey,3600
C4391971,"33 Charles St E 4105, Toronto",3,2,Condo Apt Apartment,3600
C4386939,"386 Yonge St 4410, Toronto",2,2,Condo Apt Apartment,3600
C4362236,"15 Greenview Ave 2914, Toronto",2,2,Condo Apt Apartment,3600
C4370891,"28 William Carson Cres 902, Toronto",3,2,Condo Apt Apartment,3600
C4325728,"400 Wellington St W 709, Toronto",2,2,Condo Apt Loft,3600
C4397351,"401 Queens Quay W 301, Toronto",2,2,Condo Apt Apartment,3600
E4365594,"751 Queen St E Unit 2, Toronto",3,1,Upper Level Other,3600
C4360194,"1402B Eglinton Ave W, Toronto",3,3,Att/Row/Twnhouse 3-Storey,3600
C4358265,"15 Beverley St Th25, Toronto",2,1,Condo Townhouse 2-Storey,3600
C4377185,"28 Hollywood Ave 503, Toronto",3,2,Condo Apt Apartment,3600
C4394146,"501 St. Clair Ave W 1107, Toronto",2,2,Condo Apt Apartment,3600
C4398480,"7 Oakburn Cres Th26, Toronto",3,3,Condo Townhouse 3-Storey,3600
C4375548,"102 Mcgillivray Ave, Toronto",4,2,Detached Bungalow,3600
C4393458,"74 Hargrave Lane, Toronto",4,3,Condo Townhouse 3-Storey,3600
C4350749,"80 John St 1706, Toronto",3,2,Condo Apt Apartment,3600
C4389243,"1 Bloor St E 2008, Toronto",2,2,Condo Apt Apartment,3600
C4398237,"35 Hayden St 1305, Toronto",2,2,Condo Apt Apartment,3600
C4386747,"2181 Yonge St 1705, Toronto",3,2,Condo Apt Apartment,3600
C4396370,"1380 Eglinton Ave W, Toronto",3,2,Att/Row/Twnhouse 3-Storey,3600
C4343007,"55 Skymark Dr 2504, Toronto",2,2,Condo Apt Apartment,3600
C4351590,"763 Bay St 3408, Toronto",2,2,Condo Apt Apartment,3600
C4388553,"101 St Clair Ave W 1908, Toronto",2,2,Condo Apt Apartment,3650
E4388375,"37 Caroline Ave Upper, Toronto",3,1,Semi-Detached 2-Storey,3650
W4343044,"2 Keele St 203, Toronto",2,2,Condo Apt Apartment,3650
C4385659,"11 Brunel Crt 2612, Toronto",2,1,Condo Apt Apartment,3650
C4377604,"825 Church St 3805, Toronto",3,2,Condo Apt Apartment,3650
C4342984,"77 Mcmurrich St 307, Toronto",3,2,Condo Apt Apartment,3650
C4393253,"825 Church St 1107, Toronto",3,2,Condo Apt Apartment,3650
C4376111,"711 Bay St 1012, Toronto",3,2,Condo Apt Apartment,3680
C4398373,"278 Bloor Street East St 306, Toronto",2,2,Comm Element Condo Other,3695
C4381049,"1 Bloor St E 1610, Toronto",2,2,Condo Apt Apartment,3700
C4376508,"79 Estelle Ave, Toronto",5,2,Detached 2-Storey,3700
C4387168,"1 Bloor St E 1810, Toronto",2,2,Comm Element Condo Apartment,3700
C4375467,"88 Harbour St Ph103, Toronto",1,2,Condo Apt Apartment,3700
C4366123,"825 Church St 1607, Toronto",3,2,Condo Apt Apartment,3700
C4371541,"293 Maplehurst Ave, Toronto",6,3,Detached Bungalow,3700
C4382416,"43 Hanna Ave 708, Toronto",2,2,Condo Apt Apartment,3700
C4396585,"22 Leader Lane 302, Toronto",2,2,Condo Apt Apartment,3700
C4372642,"328 Spring Garden Ave, Toronto",5,3,Detached 2-Storey,3700
C4382225,"8 York St 1906, Toronto",4,2,Condo Apt Apartment,3700
C4357788,"8 Mercer St 1508, Toronto",3,2,Condo Apt Apartment,3700
C4383959,"75 Portland St 618, Toronto",2,1,Condo Apt Loft,3700
C4391739,"217 Grandview Way, Toronto",3,3,Condo Townhouse 3-Storey,3700
C4369070,"5168 Yonge St 1115, Toronto",3,3,Condo Apt Apartment,3700
C4346789,"4001 Bayview Ave 904, Toronto",3,2,Other Apartment,3717
C4359981,"101 St Clair Ave W 1508, Toronto",2,2,Condo Apt Apartment,3745
C4349660,"218 Queens Quay W 2611, Toronto",3,2,Condo Apt Apartment,3750
C4392569,"215 Queen St W 2505, Toronto",3,2,Condo Apt Apartment,3750
C4329984,"832 Bay St 4303, Toronto",3,2,Condo Apt Apartment,3750
W4375680,"2261 Lake Shore Blvd W 314, Toronto",3,2,Condo Apt Apartment,3750
C4323635,"45 Leacock Cres, Toronto",4,4,Detached 2-Storey,3750
W4369806,"47 Watson Ave, Toronto",3,2,Semi-Detached 2-Storey,3750
C4364855,"270 Wellington St W 1017, Toronto",2,2,Condo Apt Apartment,3750
C4371856,"8 The Esplanade 1206, Toronto",2,2,Condo Apt Apartment,3750
C4376855,"278 Albany Ave, Toronto",3,2,Semi-Detached 2-Storey,3750
C4394521,"88 Scott St 206, Toronto",3,2,Condo Apt Apartment,3750
C4389224,"140 Clinton St, Toronto",3,2,Semi-Detached 2-Storey,3750
C4344989,"168 Three Valleys Dr W, Toronto",4,3,Semi-Detached Backsplit 3,3780
C4379643,"208 Queens Quay W 1207, Toronto",3,2,Condo Apt Apartment,3799
C4377174,"99 Hayden St 905, Toronto",3,2,Condo Apt Apartment,3800
C4395518,"725 Palmerston Blvd Upper, Toronto",3,1,Semi-Detached Apartment,3800
C4346823,"89 Mcgill St 3111, Toronto",3,2,Condo Apt Apartment,3800
C4312395,"31 Alma Ave 4, Toronto",3,2,Other 2-Storey,3800
W4387006,"41 Canterbury Cres, Toronto",4,3,Detached Bungalow-Raised,3800
W4343732,"2 Keele St 202, Toronto",2,2,Condo Apt Apartment,3800
C4380250,"880 Grandview Way 1206, Toronto",4,2,Condo Apt Apartment,3800
C4384998,"70 Roehampton Ave 2115, Toronto",3,2,Condo Apt Apartment,3800
C4378757,"8 Mercer St 2805, Toronto",2,2,Condo Apt Apartment,3800
C4351442,"22 Glenbrae Ave, Toronto",3,2,Semi-Detached 2-Storey,3800
C4383746,"111 Elizabeth St 1550, Toronto",3,2,Condo Apt Apartment,3800
E4348219,"43 Alton Ave, Toronto",4,1,Semi-Detached 3-Storey,3800
C4397062,"87 Peter St Ph312, Toronto",3,2,Condo Apt Apartment,3800
W4342073,"23 Old Oak Rd, Toronto",3,2,Detached 1 1/2 Storey,3800
C4352254,"25 Soho St P310, Toronto",2,2,Condo Apt 2-Storey,3800
C4391476,"168 Simcoe St Ph10, Toronto",2,2,Condo Apt Multi-Level,3800
C4395742,"33 Charles St E 4203, Toronto",3,2,Condo Apt Apartment,3800
C4386661,"15 Greenview Ave 2413, Toronto",3,2,Condo Apt Apartment,3800
E4380268,"20 White Pine Ave, Toronto",4,3,Detached Bungalow,3800
C4397031,"211 St Patrick St 402, Toronto",2,2,Condo Apt Apartment,3800
C4383760,"1 Bloor St E 907, Toronto",2,2,Condo Apt Apartment,3800
W4396692,"3 Robaldon Rd, Toronto",6,5,Detached 2-Storey,3800
C4368268,"85A Douglas Cres, Toronto",3,4,Condo Townhouse 3-Storey,3850
W4372168,"1 Lomond Dr 610, Toronto",2,2,Condo Apt Apartment,3850
C4372020,"1001 Bay St 2804, Toronto",3,2,Condo Apt Apartment,3850
C4364307,"80 John St 2309, Toronto",2,1,Condo Apt Apartment,3850
C4392636,"393 Kenneth Ave, Toronto",3,4,Att/Row/Twnhouse 2-Storey,3850
C4374873,"246 Finch Ave E, Toronto",4,4,Att/Row/Twnhouse 3-Storey,3850
W4383273,"10 Larkin Ave, Toronto",3,2,Detached 2-Storey,3890
W4352465,"100 Quebec Ave 901, Toronto",3,2,Condo Apt Apartment,3899
C4366427,"1 Bloor St E 4707, Toronto",3,2,Comm Element Condo Multi-Level,3900
E4394003,"392 Jones Ave, Toronto",3,6,Att/Row/Twnhouse 2-Storey,3900
C4342847,"22 Leader Lane 541, Toronto",2,2,Condo Apt Apartment,3900
C4378460,"1 King St W 1403, Toronto",2,2,Condo Apt Apartment,3900
